        soln	      dist_x	        step	          pH	          pe	       Fe(2)	       Fe(3)	       Cu(1)	       Cu(2)	        S(6)	       S(-2)	        O(0)	     Calcite	   d_Calcite	Dolomite-dis	d_Dolomite-dis	      Gypsum	    d_Gypsum	    Tenorite	  d_Tenorite	 Brochantite	d_Brochantite	    Goethite	  d_Goethite	   Malachite	 d_Malachite	     Azurite	   d_Azurite	     Cuprite	   d_Cuprite	     Bornite	   d_Bornite	          Cu	        d_Cu	   Covellite	 d_Covellite	  Chalcocite	d_Chalcocite	      Pyrite	    d_Pyrite	Chalcopyrite	d_Chalcopyrite	si_Melanterite	    k_Pyrite	   dk_Pyrite	k_Chalcopyrite	dk_Chalcopyrite	
          43	         1.5	        4000	     2.56799	     17.9578	  1.8809e-12	  5.8782e-07	  1.3218e-19	  4.8080e-04	  1.0755e-02	  0.0000e+00	  2.5436e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.9655e-01	  9.7799e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -12.1381	  1.3930e+00	 -7.4571e-05	  4.3532e-01	 -2.3303e-05	
          83	         1.5	        4000	     2.58499	     17.8158	  2.5141e-12	  5.7844e-07	  1.5649e-19	  4.4249e-04	  1.3715e-02	  0.0000e+00	  8.0286e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.6496e-01	  5.9646e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.9768	  1.5695e+00	 -4.5481e-05	  4.9048e-01	 -1.4213e-05	
         123	         1.5	        4000	     2.81841	     17.4574	  1.2094e-12	  1.7486e-07	  2.0942e-19	  2.7326e-04	  1.5655e-02	  0.0000e+00	  2.5352e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.1575e-01	  3.7310e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -12.2711	  1.6833e+00	 -2.8408e-05	  5.2602e-01	 -8.8776e-06	
         163	         1.5	        4000	      6.4485	     13.7023	  9.5157e-20	  6.5407e-12	  7.7760e-17	  2.0430e-05	  1.6924e-02	  0.0000e+00	  8.0075e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.5153e-01	 -2.9676e-04	  2.9499e-01	 -9.5062e-04	  5.1815e-03	  2.4738e-04	  2.7827e-01	  5.4636e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -19.3706	  1.7880e+00	 -4.1612e-05	  5.5875e-01	 -1.3004e-05	
         203	         1.5	        4000	     7.20466	     12.8211	  4.4500e-21	  3.9560e-12	  1.8193e-17	  1.6247e-06	  1.6757e-02	  0.0000e+00	  2.5319e-06	  5.7330e-01	 -1.2460e-04	  0.0000e+00	  0.0000e+00	  1.6445e-01	  9.5337e-05	  3.8026e-02	  1.1232e-05	  0.0000e+00	  0.0000e+00	  1.5950e-01	  3.8443e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -20.7648	  1.8785e+00	 -2.9290e-05	  5.8702e-01	 -9.1531e-06	
           3	         2.5	        4000	     2.50761	     18.0932	  2.1662e-12	  8.5312e-07	  1.1835e-19	  6.0788e-04	  1.2173e-02	  0.0000e+00	  5.0711e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.0536e+00	  1.2560e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -12.0610	  1.1975e+00	 -9.5516e-05	  3.7421e-01	 -2.9849e-05	
          44	         2.5	        4000	     2.45352	     18.0723	  3.4233e-12	  1.2039e-06	  1.2304e-19	  6.2248e-04	  1.3731e-02	  0.0000e+00	  2.5393e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.7997e-01	  9.5287e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.8476	  1.4056e+00	 -7.2705e-05	  4.3925e-01	 -2.2720e-05	
          84	         2.5	        4000	     2.50914	     17.8917	  3.7961e-12	  9.4201e-07	  1.5045e-19	  5.3661e-04	  1.6767e-02	  0.0000e+00	  8.0146e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.5469e-01	  5.8591e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.7741	  1.5774e+00	 -4.4678e-05	  4.9293e-01	 -1.3962e-05	
         124	         2.5	        4000	     2.75662	     17.5192	  1.7061e-12	  2.5461e-07	  2.0157e-19	  3.2023e-04	  1.8775e-02	  0.0000e+00	  2.5306e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1352e-01	 -3.5292e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.0597e-01	  3.6790e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -12.1004	  1.6907e+00	 -2.7994e-05	  5.2835e-01	 -8.7483e-06	
         164	         2.5	        4000	     6.44851	     13.7023	  9.5154e-20	  6.5406e-12	  7.7760e-17	  2.0429e-05	  1.6926e-02	  0.0000e+00	  8.0075e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.2231e-01	  1.1794e-05	  1.3090e-01	 -1.0911e-03	  5.3740e-02	  2.8380e-04	  2.7616e-01	  5.4677e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -19.3706	  1.7896e+00	 -4.1638e-05	  5.5925e-01	 -1.3012e-05	
         204	         2.5	        4000	     7.20467	     12.8211	  4.4499e-21	  3.9560e-12	  1.8192e-17	  1.6247e-06	  1.6760e-02	  0.0000e+00	  2.5319e-06	  5.6596e-01	 -1.2459e-04	  0.0000e+00	  0.0000e+00	  1.5723e-01	  9.5340e-05	  3.8342e-02	  1.1232e-05	  0.0000e+00	  0.0000e+00	  1.5937e-01	  3.8444e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -20.7648	  1.8786e+00	 -2.9291e-05	  5.8705e-01	 -9.1534e-06	
           4	         3.5	        4000	     2.41694	     18.1839	  3.4761e-12	  1.5178e-06	  1.2978e-19	  8.6421e-04	  1.4712e-02	  0.0000e+00	  5.0640e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.0182e+00	  1.2336e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.8334	  1.2243e+00	 -9.3912e-05	  3.8259e-01	 -2.9347e-05	
          45	         3.5	        4000	     2.38366	     18.1421	  4.9225e-12	  1.8867e-06	  1.3642e-19	  8.4190e-04	  1.5825e-02	  0.0000e+00	  2.5365e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.7159e-01	  9.3715e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.6742	  1.4119e+00	 -7.1547e-05	  4.4123e-01	 -2.2358e-05	
          85	         3.5	        4000	     2.45431	     17.9465	  4.9900e-12	  1.3181e-06	  1.9906e-19	  8.2087e-04	  1.8065e-02	  0.0000e+00	  8.0093e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.4784e-01	  5.7887e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.6483	  1.5826e+00	 -4.4140e-05	  4.9457e-01	 -1.3794e-05	
         125	         3.5	        4000	     2.69981	      17.576	  2.2385e-12	  3.4798e-07	  5.2117e-19	  9.5210e-04	  1.9544e-02	  0.0000e+00	  2.5297e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.2898e-01	 -2.8900e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.9881e-01	  3.6349e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.9794	  1.6962e+00	 -2.7642e-05	  5.3006e-01	 -8.6382e-06	
         165	         3.5	        4000	     5.17065	     14.9802	  3.3990e-17	  6.5452e-11	  3.3630e-16	  1.5569e-03	  1.8235e-02	  0.0000e+00	  8.0025e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.0234e-01	  8.0899e-05	  0.0000e+00	  0.0000e+00	  9.0208e-02	 -7.3446e-05	  2.7476e-01	  3.9667e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -16.7972	  1.7907e+00	 -3.0193e-05	  5.5958e-01	 -9.4354e-06	
         205	         3.5	        4000	     7.20471	     12.8211	  4.4496e-21	  3.9559e-12	  1.8192e-17	  1.6246e-06	  1.6766e-02	  0.0000e+00	  2.5319e-06	  5.5988e-01	 -2.9924e-04	  0.0000e+00	  0.0000e+00	  1.4740e-01	  2.3557e-04	  3.9618e-02	  1.7633e-04	  0.0000e+00	  0.0000e+00	  1.5936e-01	  3.8445e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -20.7648	  1.8786e+00	 -2.9291e-05	  5.8706e-01	 -9.1535e-06	
           5	         4.5	        4000	     2.35867	     18.2421	  4.7844e-12	  2.2553e-06	  1.6264e-19	  1.2976e-03	  1.7403e-02	  0.0000e+00	  5.0566e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.9738e-01	  1.2173e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.6760	  1.2400e+00	 -9.2773e-05	  3.8750e-01	 -2.8992e-05	
          46	         4.5	        4000	      2.3403	     18.1855	  6.3606e-12	  2.5907e-06	  2.1150e-19	  1.5186e-03	  1.8959e-02	  0.0000e+00	  2.5321e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.6573e-01	  9.2677e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.5427	  1.4164e+00	 -7.0786e-05	  4.4262e-01	 -2.2121e-05	
          86	         4.5	        4000	     2.42791	     17.9729	  6.0187e-12	  1.6460e-06	  4.3175e-19	  2.0088e-03	  2.2108e-02	  0.0000e+00	  7.9914e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.3376e-01	 -3.6499e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.4290e-01	  5.7490e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.5448	  1.5864e+00	 -4.3826e-05	  4.9575e-01	 -1.3696e-05	
         126	         4.5	        4000	     2.66243	     17.6134	  2.7108e-12	  4.3406e-07	  1.1747e-18	  2.3802e-03	  2.0959e-02	  0.0000e+00	  2.5280e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.0879e-01	  2.7790e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.9348e-01	  3.6057e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.8901	  1.7003e+00	 -2.7407e-05	  5.3134e-01	 -8.5645e-06	
         166	         4.5	        4000	      5.0165	     15.1343	  7.0112e-17	  9.3544e-11	  3.9995e-16	  2.6741e-03	  1.9185e-02	  0.0000e+00	  7.9986e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.8923e-01	  8.5662e-05	  0.0000e+00	  0.0000e+00	  8.4790e-02	 -7.9730e-05	  2.7203e-01	  3.8106e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -16.4774	  1.7928e+00	 -2.8997e-05	  5.6024e-01	 -9.0614e-06	
         206	         4.5	        4000	     7.20477	      12.821	  4.4490e-21	  3.9559e-12	  1.8189e-17	  1.6245e-06	  1.6777e-02	  0.0000e+00	  2.5319e-06	  5.2594e-01	 -4.2791e-04	  0.0000e+00	  0.0000e+00	  1.6019e-01	  3.4341e-04	  6.8767e-02	  3.0455e-04	  0.0000e+00	  0.0000e+00	  1.5937e-01	  3.8445e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -20.7648	  1.8786e+00	 -2.9292e-05	  5.8705e-01	 -9.1536e-06	
           6	         5.5	        4000	     2.31607	     18.2847	  6.0458e-12	  3.0287e-06	  1.8292e-19	  1.6659e-03	  1.9684e-02	  0.0000e+00	  5.0505e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.8877e-01	  1.2026e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.5616	  1.2464e+00	 -9.1752e-05	  3.8951e-01	 -2.8673e-05	
          47	         5.5	        4000	     2.30253	     18.2233	  7.7743e-12	  3.3450e-06	  2.3272e-19	  1.8671e-03	  2.0729e-02	  0.0000e+00	  2.5298e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.6221e-01	  9.1783e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.4470	  1.4190e+00	 -7.0133e-05	  4.4345e-01	 -2.1917e-05	
          87	         5.5	        4000	      2.3935	     18.0073	  7.0939e-12	  2.0278e-06	  4.5843e-19	  2.3205e-03	  2.2702e-02	  0.0000e+00	  7.9895e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.2016e-01	 -2.5587e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.3939e-01	  5.7048e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.4720	  1.5891e+00	 -4.3483e-05	  4.9659e-01	 -1.3588e-05	
         127	         5.5	        4000	      2.6328	      17.643	  3.1216e-12	  5.1301e-07	  1.2189e-18	  2.6550e-03	  2.1367e-02	  0.0000e+00	  2.5275e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.5079e-01	  2.7369e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.8973e-01	  3.5845e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.8276	  1.7031e+00	 -2.7226e-05	  5.3223e-01	 -8.5083e-06	
         167	         5.5	        4000	      4.9925	     15.1583	  7.8562e-17	  9.9013e-11	  4.1078e-16	  2.9111e-03	  1.9409e-02	  0.0000e+00	  7.9977e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.7449e-01	  8.9121e-05	  0.0000e+00	  0.0000e+00	  7.9603e-02	 -8.5214e-05	  2.6984e-01	  3.7902e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -16.4269	  1.7944e+00	 -2.8834e-05	  5.6076e-01	 -9.0107e-06	
         207	         5.5	        4000	     7.20491	     12.8209	  4.4477e-21	  3.9557e-12	  1.8185e-17	  1.6243e-06	  1.6799e-02	  0.0000e+00	  2.5318e-06	  4.9289e-01	 -4.5418e-04	  0.0000e+00	  0.0000e+00	  1.7270e-01	  3.6569e-04	  9.7904e-02	  3.3073e-04	  0.0000e+00	  0.0000e+00	  1.5942e-01	  3.8446e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -20.7648	  1.8785e+00	 -2.9292e-05	  5.8704e-01	 -9.1537e-06	
           7	         6.5	        4000	     2.28572	     18.3151	  7.2079e-12	  3.7833e-06	  1.9906e-19	  2.0081e-03	  2.2043e-02	  0.0000e+00	  5.0441e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  9.8421e-01	  1.1908e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.4737	  1.2498e+00	 -9.0932e-05	  3.9057e-01	 -2.8416e-05	
          48	         6.5	        4000	     2.28167	     18.2442	  8.9586e-12	  3.9903e-06	  2.5067e-19	  2.1988e-03	  2.3767e-02	  0.0000e+00	  2.5256e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.9066e-03	 -4.2581e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  7.5981e-01	  9.1237e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.3709	  1.4208e+00	 -6.9720e-05	  4.4401e-01	 -2.1788e-05	
          88	         6.5	        4000	     2.36609	     18.0347	  8.0929e-12	  2.3998e-06	  4.8193e-19	  2.6108e-03	  2.3258e-02	  0.0000e+00	  7.9876e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.1972e-01	  2.7220e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  5.3682e-01	  5.6684e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.4135	  1.5910e+00	 -4.3208e-05	  4.9720e-01	 -1.3502e-05	
         128	         6.5	        4000	     2.60892	     17.6669	  3.4999e-12	  5.8803e-07	  1.2573e-18	  2.9048e-03	  2.1757e-02	  0.0000e+00	  2.5271e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  6.5063e-01	  2.7044e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.8707e-01	  3.5676e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	    -11.7767	  1.7052e+00	 -2.7079e-05	  5.3287e-01	 -8.4622e-06	
